,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
4,-77.09138890000001,35.2708333,150533,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1580920351650,150.0,,NCNCC,,,2020/05/05 18:57:50+00,Active,Running,,,Unknown,Investigated but Undetermined,,,,2020/02/04 19:30:00+00,Type 5 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/02/05 01:00:00+00,2020/02/04 19:43:00+00,2020/02/05 01:00:00+00,F,Type 5 IC,Beaverdam Rd,3 miles Southeast of Vanceboro off Beaverdam Road,WF,FI,,,,1970/01/01 00:00:00+00,7e4db79f-8de0-4f48-9ff8-ecae980ba9d3,,0,,,0,,,,1,200002,1608217461313,100.0,100.0,Vanceboro,Craven,NCNCC,37049,DFR,NCNCS,,Private,Private,,,,,,,SA34,DFR,NCNCS,US-NC,Timber,TU3,Timber (Litter and Understory),,26.0,2020-NCNCS-200002,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,8976bb1c-0f31-4467-912b-095bf010342c,2020/12/17 15:04:21.313+00,2020/02/05 16:32:31.650+00
2,-78.6233333,34.843888899999996,148622,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1583263555810,160.0,,NCNCC,,,2020/12/14 19:58:50+00,Active,Running,,,Unknown,Cause and Origin Not Identified,,,,2020/03/02 17:03:00+00,Type 5 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/03/03 13:46:00+00,2020/03/02 17:03:00+00,2020/03/03 13:46:00+00,F,Type 5 IC,Old Fayetteville Road,3/4 of a mile Northeast of Hwy 1002 & 1/2 mile northwest of F L McDaniel Rd.,WF,FI,,,,1970/01/01 00:00:00+00,312a4385-1b28-4deb-a39d-8e179e31d35a,,0,,,0,,,,1,200005,1608217488657,100.0,100.0,White Oak,Bladen,NCNCC,37017,DFR,NCNCS,,Private,Private,,,,,,,SA33,DFR,NCNCS,US-NC,,,Short Grass (1 foot),,24.0,2020-NCNCS-200005,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,5fd166fd-7e80-42af-b7be-202ee21bbf9f,2020/12/17 15:04:48.657+00,2020/03/03 19:25:55.810+00
6,-79.7572222,34.8080556,153410,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1586108255787,150.0,,NCNCC,,,2020/05/07 17:14:56+00,Active,Running,,,Human,,,,,2020/04/04 19:45:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/04/05 00:00:00+00,2020/04/04 19:45:00+00,2020/04/05 00:00:00+00,F,Type 4 IC,Osborne Swamp,6.2 miles WSW of Hamlet and less than .10 of a mile from the South Carolina line,WF,FI,,,,1970/01/01 00:00:00+00,752849aa-966b-4c22-92d7-707e69017fbd,,0,,,0,,,,1,200013,1607976046457,99.0,100.0,Hamlet,Richmond,NCNCC,37153,DFR,NCNCS,,Private,Private,,,,,,,SA32,DFR,NCNCS,US-NC,,,Southern Rough,,15.0,2020-NCNCS-200013,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,163d8fc7-0797-4789-804e-51c0f10f45c7,2020/12/14 20:00:46.457+00,2020/04/05 17:37:35.787+00
7,-122.39968600000002,38.694337,164199,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1590168849713,112.0,0.1,CALNCC,,,1970/01/01 00:00:00+00,,,,,Natural,Lightning,,M4QH,,2020/05/22 17:34:01+00,,1970/01/01 00:00:00+00,,,,,,,ONCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,SPANISH,,WF,FI,38.694337,-122.39968600000002,,1970/01/01 00:00:00+00,f828329c-689d-4251-9784-bc70412e6fb2,,0,,,0,,,,1,7483,1608144457877,,,,Napa,CALNCC,6055,,CALNU,,Private,Private,,,,,,,NC02,,CALNU,US-CA,,,,,,2020-CALNU-007483,No Decision,cfcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,d6ec541c-7642-419d-b98b-210c4090a2a4,2020/12/16 18:47:37.877+00,2020/05/22 17:34:09.713+00
8,-109.0734,45.70086,173822,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1594417430460,244.0,50.0,MTBDC,,,1970/01/01 00:00:00+00,Minimal,,,,Natural,Lightning,,M9B8,,2020/07/10 21:28:00+00,Type 4 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,1502.0,NRCC,2020/07/11 21:30:00+00,2020/07/10 21:30:00+00,2020/07/11 21:30:00+00,F,Type 4 IC,LE Peterson,"10 miles NE of Columbus, MT",WF,FI,45.70086,-109.0734,244.0,1970/01/01 00:00:00+00,958bbdb8-4aba-49e0-aacd-9bbeae2ef7cb,,0,1.0,0.0,0,0.0,0.0,0.0,1,200219,1608317528790,100.0,100.0,,Stillwater,MTBDC,30095,DNRC,MTSOS,,State,Other,,,,,,,NR14,C&L,MTLG32,US-MT,,,Timber (Grass and Understory),,52.0,2020-MTLG32-200219,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,50d7066c-9e02-45b5-83ca-d4039464b61e,2020/12/18 18:52:08.790+00,2020/07/10 21:43:50.460+00
9,-120.76155,41.063783,175844,,DEFAULT,21622.4862,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1595274165177,22634.0,0.1,CASIFC,,,1970/01/01 00:00:00+00,Minimal,Smoldering,Creeping,Single Tree Torching,Unknown,,,NAD6,,2020/07/20 19:18:22+00,Type 3 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,ONCC,2020/08/12 22:45:00+00,2020/08/12 01:00:00+00,2020/08/12 22:45:00+00,F,Type 3 IC,GOLD,5 miles south of the town of Adin on Hwy 139,WF,FI,41.063783,-120.76155,,1970/01/01 00:00:00+00,e180dec7-da19-459b-9727-b2ae2c2be0de,,0,1.0,0.0,0,0.0,0.0,0.0,1,3917,1608600415763,100.0,100.0,Adin,Lassen,CAMICC,6035,FS,CAMDF,,USFS,Federal,,,,,,,NC06,,CALMU,US-CA,,,Timber (Grass and Understory),Timber (Litter and Understory),4.0,2020-CALMU-003917,Approved Decision,IROC,cfcad,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,Type 2 Incident,2020/08/02 18:54:48+00,9ebed166-05e7-4c9d-a8fb-a9ab50fb45c7,2020/12/22 01:26:55.763+00,2020/07/20 19:42:45.177+00
10,-110.0366,45.73811,177978,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596068081723,143.0,0.1,MTBDC,,,1970/01/01 00:00:00+00,Minimal,,,,Unknown,Cause and Origin Not Identified,,NB8Y,,2020/07/29 23:39:00+00,Type 3 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,PN,1502.0,NRCC,2020/07/31 00:00:00+00,2020/07/30 14:00:00+00,2020/07/31 00:00:00+00,F,Type 3 IC,WHISTLE CREEK,7 miles South of Big Timber,WF,FI,45.73811,-110.0366,143.0,1970/01/01 00:00:00+00,1b2b8d0f-5983-4f81-b7c2-23b5b916407a,,0,1.0,0.0,0,0.0,0.0,0.0,1,200319,1608318179420,100.0,100.0,Big Timber,Sweet Grass,MTBDC,30097,,,,Private,Private,,,,,,,NR11,C&L,MTLG40,US-MT,Grass,GR2,Timber (Litter and Understory),,27.0,2020-MTLG40-200319,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,f1e64614-408d-4fd1-b6d6-c6a9525723d9,2020/12/18 19:02:59.420+00,2020/07/30 00:14:41.723+00
11,-79.6841667,35.0972222,178425,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596289457903,102.0,,NCNCC,,,2020/08/05 17:15:21+00,Moderate,Spotting,,,Natural,Lightning,,,,2020/07/31 19:25:00+00,Type 5 Incident,1970/01/01 00:00:00+00,0.0,100.0,0.0,0.0,,,SACC,2020/08/01 01:00:00+00,2020/07/31 19:25:00+00,2020/08/01 01:00:00+00,F,Type 5 IC,Basket Lane,Northern Richmond Co. off Fire Tower Rd and Basket Lane on Sandhill Game Lands,WF,FI,,,,1970/01/01 00:00:00+00,2a884e5f-73ab-42f0-9109-198df1df735f,,0,,,0,,,0.0,1,200023,1608211838860,99.0,100.0,Ellerbe,Richmond,NCNCC,37153,DFR,NCNCS,,State,Other,,,,,,,SA32,DFR,NCNCS,US-NC,,,Timber (Grass and Understory),,5.0,2020-NCNCS-200023,No Decision,ics209,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,49421734-d237-4403-ad9c-bbd1279e1183,2020/12/17 13:30:38.860+00,2020/08/01 13:44:17.903+00
12,-108.7099,46.04994,179943,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596889142490,95.0,95.0,MTBDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Cause and Origin Not Identified,,,,2020/03/12 04:09:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,Oswald Rd,,WF,FI,46.05,-108.71,,1970/01/01 00:00:00+00,86456601-ed9f-49b0-a991-ad0632a5f0ac,,0,0.0,0.0,0,0.0,0.0,,1,200409,1608562518260,,,,Yellowstone,MTBDC,30111,,,,Private,Private,,,,,,,NR14,C&L,MTLG03,US-MT,,,,,,2020-MTLG03-200409,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,94fce620-25a3-41f2-8e08-1a1fa2ac1a99,2020/12/21 14:55:18.260+00,2020/08/08 12:19:02.490+00
13,-108.4679,45.85994,180167,,DEFAULT,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1596954503860,20.0,20.0,MTBDC,,,1970/01/01 00:00:00+00,,,,,Unknown,Cause and Origin Not Identified,,,,2020/07/14 15:46:00+00,,1970/01/01 00:00:00+00,,,,,,,NRCC,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,MM 6 & Hwy 87 N,,WF,FI,45.85994,-108.4679,,1970/01/01 00:00:00+00,2047f4bb-4071-40d2-a637-47c6de1857a9,,0,0.0,0.0,0,0.0,0.0,,1,200515,1608561469003,,,,Yellowstone,MTBDC,30111,,,,Private,Private,,,,,,,NR14,C&L,MTLG03,US-MT,,,,,,2020-MTLG03-200515,No Decision,wildcad,INFORM_Inspector,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,,,1970/01/01 00:00:00+00,4bd2a182-6941-4534-92c7-2086a90bde92,2020/12/21 14:37:49.003+00,2020/08/09 06:28:23.860+00
